"Gender","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"Female",1,2,4.8,6,4.8,4.8,0,5,1,3,5,67,25,30,3,"P",6,"L",7005,9530,515
"Female",1,2,3.6,6,3.6,1.2,3,2,3,5,5,40,9,30,1,"B",0,"D",7297,6980,2125
"Female",5,1,6,1.2,4.8,6,7,1,3,1,1,49,16,30,1,"B",0,"L",2811,9401,440
"Male",4,1,4.8,4.8,2.4,2.4,0,4,3,3,4,51,9,20,2,"B",23,"L",4215,3685,2585
"Male",3,3,6,6,6,4.8,0,5,3,3,5,51,9,40,4,"P",24,"L",851,5971,2131
"Male",4,1,2.4,2.4,6,4.8,0,2,3,3,2,48,9,40,0,"B",0,"L",7134,6964,1700
"Female",2,2,6,6,4.8,4.8,0,5,3,5,5,51,25,40,5,"B",0,"L",1912,4374,325
"Female",5,5,4.8,2.4,3.6,3.6,3,3,1,1,3,20,25,20,2,"P",8,"D",9654,8080,189
"Male",3,4,4.8,4.8,2.4,6,0,1,2,4,4,55,4,30,3,"P",0,"L",4221,912,370
"Female",4,2,3.6,2.4,6,2.4,0,4,1,4,3,36,1,20,2,"B",0,"L",6199,9629,230
"Male",4,3,3.6,6,6,6,0,5,3,3,4,45,25,50,5,"P",0,"D",9756,9924,429
"Female",4,3,4.8,6,4.8,4.8,0,5,3,3,5,49,16,40,3,"B",0,"L",7292,3444,84
"Female",2,2,2.4,3.6,4.8,3.6,0,2,1,2,3,25,1,20,2,"B",0,"D",4714,9598,596
"Male",5,5,4.8,4.8,4.8,6,0,2,1,4,4,55,16,20,1,"P",175,"L",2608,9900,1050
"Female",2,3,4.8,1.2,6,3.6,289,2,1,2,2,42,4,50,5,"P",0,"L",2587,6112,220
"Female",4,5,6,6,2.4,4.8,0,5,1,4,3,58,16,30,3,"B",9,"L",3834,1634,2402
"Female",5,4,6,6,1.2,4.8,0,5,1,4,4,36,16,20,1,"B",8,"L",1479,9670,312
"Male",4,2,4.8,6,1.2,3.6,10,5,3,4,5,40,9,30,3,"B",125,"L",6434,2907,1653
"Male",3,4,2.4,4.8,4.8,3.6,42,3,3,3,5,25,16,30,3,"P",1,"L",3493,481,859
"Male",5,2,3.6,2.4,4.8,6,0,5,3,5,2,35,25,10,5,"B",1,"L",1732,3570,1050
"Female",1,2,4.8,3.6,3.6,3.6,34,3,1,3,2,18,4,30,1,"B",0,"L",1091,380,234
"Female",4,2,2.4,4.8,3.6,6,4,2,1,2,5,11,9,30,3,"B",72,"L",2677,6790,1497
"Female",4,4,4.8,4.8,3.6,3.6,4,1,1,1,3,12,9,30,4,"B",0,"D",7114,4145,533
"Male",1,2,3.6,4.8,4.8,2.4,0,4,3,5,4,59,9,20,2,"B",0,"L",4787,2886,2671
"Male",1,4,4.8,3.6,1.2,4.8,52,3,3,4,4,27,25,40,4,"B",0,"L",5770,5590,3535
"Female",5,2,1.2,4.8,2.4,3.6,2,5,1,3,4,60,16,20,5,"P",3,"L",7329,3125,745
"Male",1,1,6,3.6,4.8,6,0,3,1,1,5,23,16,10,4,"B",0,"D",2954,6792,255
"Male",4,3,6,6,4.8,4.8,0,4,1,1,4,24,16,50,1,"B",82,"L",6075,9184,679
"Male",3,1,6,2.4,2.4,4.8,0,3,1,4,2,52,25,30,2,"B",0,"L",9697,826,2402
"Female",5,2,4.8,6,4.8,4.8,58,5,3,5,5,46,16,40,4,"B",0,"L",9493,931,3159
"Male",5,1,4.8,4.8,3.6,1.2,0,4,3,3,4,54,25,10,1,"P",0,"L",5222,6687,1597
"Male",5,3,6,4.8,6,4.8,0,3,1,5,5,36,16,30,4,"B",0,"L",7051,6747,931
"Male",5,2,4.8,4.8,2.4,1.2,2,4,3,3,4,50,16,10,1,"P",0,"L",3595,1219,705
"Male",5,5,6,1.2,6,1.2,1,4,1,5,2,24,1,20,2,"P",0,"L",1524,8628,417
"Male",1,4,6,3.6,3.6,6,25,2,2,5,3,66,9,40,2,"P",4,"L",1343,5832,113
"Female",2,2,4.8,2.4,3.6,4.8,0,5,1,5,3,24,1,40,4,"B",0,"D",1185,5482,822
"Female",2,2,2.4,4.8,4.8,6,1,5,2,1,5,30,9,40,4,"P",33,"L",460,6228,1138
"Male",5,0,4.8,6,3.6,6,9,5,1,2,5,22,25,30,5,"P",15,"D",7337,4252,782
"Male",2,1,4.8,6,6,2.4,0,5,3,3,5,25,4,20,2,"B",0,"L",2866,1778,2701
"Female",1,4,3.6,3.6,6,1.2,0,4,2,4,2,49,9,10,1,"B",12,"L",5439,6661,1074
"Female",2,2,3.6,4.8,4.8,0,0,1,1,2,3,20,9,30,0,"P",4,"D",1522,7099,1046
"Male",1,3,4.8,4.8,6,6,11,5,3,2,4,18,25,30,4,"P",8,"L",3383,3442,680
"Female",3,3,3.6,2.4,2.4,6,19,3,2,2,2,41,1,30,3,"P",0,"L",5816,4260,326
"Female",4,3,4.8,4.8,3.6,4.8,11,4,3,5,1,33,1,40,4,"B",0,"L",3861,1339,1870
"Female",2,3,2.4,2.4,6,4.8,0,2,3,3,2,36,9,40,4,"B",1,"L",6049,4308,293
"Female",2,2,3.6,6,1.2,6,0,4,3,5,5,47,16,40,5,"B",0,"D",5669,9973,416
"Female",2,4,2.4,3.6,3.6,4.8,0,5,3,2,5,25,25,30,0,"B",0,"D",8087,7127,630
"Female",4,4,4.8,3.6,6,0,94,3,1,4,4,67,25,30,2,"B",0,"L",4539,7167,130
"Female",3,4,6,6,3.6,4.8,0,4,1,4,4,20,4,40,4,"B",0,"L",7580,9403,157
"Male",2,1,6,2.4,6,3.6,19,1,1,2,3,25,1,30,2,"P",0,"D",7898,5329,308
"Female",2,3,4.8,6,4.8,6,1,5,3,3,5,57,16,50,5,"B",0,"L",8752,3202,2657
"Female",3,2,6,2.4,6,4.8,0,2,3,3,2,72,4,40,4,"B",0,"L",8756,1567,139
"Male",4,3,4.8,6,2.4,4.8,14,4,3,3,3,39,9,40,4,"P",3,"L",2297,2100,2556
"Male",4,3,1.2,4.8,3.6,2.4,0,1,1,3,4,18,4,30,2,"B",24,"L",2117,1401,414
"Male",3,3,6,2.4,2.4,2.4,0,2,3,3,2,69,25,40,4,"B",21,"L",3096,7505,2642
"Male",4,5,4.8,6,4.8,3.6,0,3,1,1,5,65,1,20,3,"B",88,"L",6358,8867,1020
"Female",2,4,6,3.6,1.2,3.6,0,1,3,2,4,24,4,30,3,"P",7,"L",164,3783,1655
"Female",4,2,6,1.2,4.8,2.4,35,3,1,1,1,30,16,10,2,"B",0,"D",2152,4832,874
"Female",5,4,3.6,3.6,3.6,4.8,16,3,1,1,3,65,1,40,4,"B",12,"L",2778,6081,868
"Male",3,3,3.6,3.6,6,3.6,51,4,3,2,4,27,16,30,3,"B",0,"L",7080,7086,1767
"Male",2,5,4.8,4.8,1.2,6,0,4,3,4,4,33,4,50,5,"P",0,"L",4151,3663,2574
"Female",3,2,4.8,1.2,4.8,2.4,0,4,1,3,5,39,16,20,2,"B",0,"L",4873,4652,236
"Female",2,1,4.8,1.2,3.6,2.4,0,5,2,3,4,28,16,40,4,"P",195,"L",3063,7457,337
"Female",4,4,4.8,4.8,4.8,1.2,0,4,3,1,4,35,9,10,1,"B",0,"L",5890,7175,3345
"Female",3,4,4.8,2.4,6,3.6,8,5,1,3,3,63,16,20,1,"B",0,"L",898,8218,907
"Male",2,1,6,3.6,3.6,4.8,10,0,1,3,3,53,16,30,0,"B",32,"L",1415,1373,236
"Female",3,1,2.4,4.8,1.2,6,0,3,1,2,4,54,16,50,4,"P",0,"L",3873,7388,338
"Male",1,4,4.8,2.4,3.6,1.2,5,4,1,2,3,27,4,30,1,"B",0,"D",2046,6024,1064
"Male",1,2,3.6,6,2.4,4.8,38,5,2,3,5,52,9,40,4,"B",0,"L",4393,9589,552
"Male",3,2,4.8,3.6,6,2.4,0,3,3,4,5,28,16,20,5,"B",0,"L",7193,7891,2406
"Male",1,2,2.4,4.8,1.2,4.8,46,4,3,2,4,52,16,40,1,"B",3,"L",8676,4422,371
"Female",3,4,4.8,4.8,3.6,4.8,13,5,1,3,4,56,9,40,4,"B",0,"L",8971,1481,1013
"Female",1,1,3.6,1.2,4.8,1.2,0,3,1,5,5,55,4,10,4,"P",3,"L",3234,8078,391
"Female",2,3,3.6,4.8,4.8,4.8,0,4,3,4,4,46,9,40,4,"B",0,"L",3135,6212,1947
"Male",2,2,4.8,2.4,6,6,0,1,1,4,2,51,25,20,1,"B",0,"L",1825,75,633
"Male",4,2,4.8,6,4.8,1.2,13,5,3,5,5,43,16,10,4,"B",24,"L",2835,4309,2068
"Male",2,5,2.4,6,6,1.2,33,5,3,5,5,55,16,10,1,"B",2,"L",9601,6748,1204
"Male",2,2,4.8,4.8,6,4.8,11,2,1,3,5,55,25,50,4,"P",0,"L",1753,9658,1129
"Female",2,4,1.2,4.8,6,0,0,5,1,1,5,61,25,30,2,"B",0,"L",6089,9992,374
"Male",3,4,4.8,4.8,4.8,6,0,5,3,3,3,26,1,50,5,"P",7,"L",1698,7340,3877
"Male",3,3,2.4,6,6,1.2,0,1,2,1,4,36,4,30,1,"B",6,"D",1437,6559,401
"Female",3,4,6,6,4.8,6,6,5,3,4,5,57,9,50,5,"B",5,"L",2222,6022,319
"Female",4,1,4.8,2.4,2.4,1.2,0,3,1,2,3,39,9,40,1,"B",0,"D",1195,7992,813
"Female",4,3,6,3.6,6,6,0,3,3,1,3,77,4,50,5,"P",158,"L",2893,666,387
"Male",3,0,6,6,4.8,4.8,0,3,3,5,4,26,9,10,4,"P",88,"D",2983,6826,2182
"Female",4,2,1.2,1.2,4.8,0,0,2,1,5,5,54,4,40,1,"B",0,"D",8932,5826,474
"Male",3,3,3.6,2.4,2.4,2.4,26,1,1,5,4,24,16,40,3,"P",0,"L",7669,69,436
"Female",4,3,3.6,3.6,4.8,6,1,3,3,2,3,37,16,30,3,"P",27,"L",562,7269,3277
"Male",1,3,3.6,3.6,2.4,4.8,5,3,1,2,5,21,16,40,4,"B",0,"D",7375,2531,1377
"Female",5,3,6,6,6,3.6,0,5,3,5,5,43,16,30,3,"B",16,"L",8418,1014,2045
"Male",5,1,6,4.8,4.8,4.8,62,4,3,3,4,46,16,40,4,"B",5,"L",363,8201,627
"Male",3,2,6,2.4,2.4,2.4,0,2,3,4,2,35,1,20,2,"B",2,"L",6378,7378,859
"Female",2,2,2.4,6,6,4.8,9,2,3,3,4,8,16,50,4,"B",0,"L",1126,7289,404
"Female",5,1,4.8,3.6,1.2,0,0,2,3,5,3,38,16,10,0,"P",0,"L",4500,9816,282
"Male",2,2,4.8,3.6,6,1.2,0,3,3,4,3,49,9,10,1,"P",0,"L",6285,8818,2035
"Female",4,3,4.8,6,4.8,4.8,29,3,3,5,5,25,25,40,4,"B",0,"L",6800,8447,1119
"Male",5,2,3.6,2.4,6,4.8,0,2,3,1,2,51,16,40,4,"P",0,"L",7420,4870,295
"Male",3,1,4.8,6,2.4,4.8,0,4,1,3,4,17,9,30,4,"B",0,"L",7089,829,304
"Male",5,4,3.6,2.4,1.2,2.4,0,2,1,4,5,39,16,20,2,"B",0,"L",5759,8277,262
"Female",5,1,3.6,6,4.8,6,1,5,3,4,5,39,9,50,5,"P",21,"L",498,510,1892
"Female",2,5,4.8,2.4,4.8,6,0,2,2,4,2,49,16,50,5,"B",0,"L",235,8863,313
"Male",3,3,3.6,3.6,1.2,1.2,0,3,3,4,3,47,9,10,1,"P",0,"L",8547,4794,2133
"Male",3,5,3.6,4.8,3.6,6,0,5,3,5,4,47,25,50,5,"B",0,"L",9649,5683,121
"Male",5,2,4.8,4.8,1.2,6,0,1,1,5,3,68,25,40,3,"B",0,"L",7330,357,1751
"Female",4,4,2.4,2.4,3.6,1.2,0,5,1,5,3,37,4,20,2,"B",0,"L",3073,3120,783
"Male",5,4,6,4.8,6,1.2,0,4,3,3,4,50,9,10,1,"B",0,"L",6436,3435,3141
"Male",1,2,3.6,4.8,4.8,6,0,4,1,4,4,42,9,10,5,"B",0,"L",1909,6436,926
"Female",4,1,4.8,4.8,4.8,6,95,4,3,4,4,37,25,10,1,"P",0,"L",3083,3275,1005
"Male",1,3,6,4.8,2.4,1.2,0,4,3,3,4,51,25,10,1,"B",2,"L",659,5763,1689
"Female",5,1,6,6,4.8,3.6,0,5,3,4,5,41,16,30,3,"B",0,"L",9584,3528,1346
"Male",3,1,3.6,6,2.4,4.8,158,3,1,3,1,47,9,40,4,"P",0,"L",3883,1430,399
"Female",5,1,6,3.6,2.4,0,49,3,3,4,4,25,25,40,5,"B",0,"D",4933,1047,547
"Female",5,4,4.8,2.4,4.8,2.4,0,2,1,1,2,46,9,20,2,"B",2,"L",7052,2984,678
"Male",3,4,6,4.8,3.6,6,0,4,3,3,4,49,9,50,5,"B",0,"L",9176,4810,895
"Female",4,4,3.6,6,1.2,4.8,0,5,3,3,3,38,16,40,4,"B",0,"D",274,8866,2704
"Male",3,4,2.4,4.8,4.8,2.4,0,4,3,4,4,51,25,20,2,"B",85,"L",1490,9410,1440
"Female",2,2,6,6,2.4,4.8,0,5,3,4,5,42,9,40,1,"B",62,"L",4,7430,3797
"Male",4,2,4.8,2.4,6,1.2,1,2,1,1,2,43,4,10,3,"B",0,"L",4337,149,1444
"Male",4,1,4.8,3.6,4.8,2.4,0,2,2,4,4,16,1,30,4,"B",0,"L",4143,1319,1916
"Female",3,1,3.6,4.8,4.8,4.8,0,4,3,5,4,47,25,40,4,"B",0,"L",1564,1505,2193
"Female",4,4,4.8,2.4,1.2,1.2,0,4,1,5,4,47,16,10,5,"P",78,"L",484,7124,826
"Male",3,5,2.4,2.4,6,3.6,5,4,2,3,3,14,9,30,5,"B",94,"L",985,2502,878
"Male",5,3,6,4.8,6,6,0,5,3,2,2,31,1,50,5,"B",98,"L",9040,4115,3438
"Female",2,1,6,4.8,3.6,1.2,5,2,1,3,3,29,9,40,1,"B",0,"D",837,6039,853
"Male",2,5,3.6,4.8,6,1.2,0,2,1,2,3,52,9,20,3,"B",0,"L",2331,566,719
"Female",4,3,4.8,6,2.4,6,0,5,3,3,5,38,4,50,5,"B",0,"L",2922,790,216
"Male",3,2,4.8,4.8,6,4.8,10,5,3,2,5,24,25,40,2,"P",0,"L",1868,9796,199
"Male",2,2,4.8,4.8,4.8,4.8,13,4,1,1,4,38,25,40,0,"B",2,"L",8466,5578,507
"Male",4,4,4.8,6,4.8,4.8,1,5,2,2,4,13,25,20,2,"B",0,"L",4614,8282,406
"Female",2,1,2.4,2.4,4.8,3.6,0,2,1,2,4,26,1,30,3,"B",0,"D",2434,637,1045
"Female",5,5,2.4,4.8,3.6,2.4,0,4,3,1,4,46,4,20,2,"B",0,"L",7280,9355,503
"Female",4,3,6,4.8,6,6,0,4,3,5,4,49,16,50,5,"B",0,"L",5425,8363,2936
"Male",3,4,4.8,3.6,1.2,6,0,4,1,3,4,30,25,20,1,"B",0,"L",5517,2905,692
"Male",2,2,4.8,2.4,2.4,2.4,0,5,1,5,4,18,1,40,2,"P",0,"L",4508,7242,216
"Male",3,2,4.8,4.8,1.2,4.8,0,4,3,4,4,42,16,40,4,"B",0,"L",3365,9723,3523
"Male",2,0,6,2.4,2.4,4.8,14,2,3,2,2,51,4,40,4,"B",0,"L",2126,6071,248
"Female",5,2,6,1.2,3.6,0,0,1,3,4,1,56,16,20,0,"B",0,"L",2499,5422,345
"Female",4,4,4.8,4.8,4.8,3.6,0,3,1,4,2,26,9,20,1,"P",1,"D",6604,9051,304
"Male",2,1,6,2.4,4.8,0,65,5,1,2,5,38,9,10,1,"B",0,"D",9107,5001,475
"Female",4,4,6,2.4,3.6,2.4,0,5,2,2,4,25,1,40,4,"B",1,"L",1403,2495,696
"Male",4,5,3.6,6,3.6,3.6,0,2,1,3,5,48,9,40,2,"B",0,"L",8137,4770,571
"Female",4,4,4.8,6,6,2.4,4,5,3,1,4,57,16,40,2,"B",48,"D",6880,4261,1212
"Female",4,4,4.8,4.8,4.8,6,0,5,1,3,5,8,9,10,2,"B",114,"L",6651,1723,351
"Female",5,2,2.4,4.8,2.4,4.8,7,4,3,1,4,64,4,10,1,"B",0,"L",7373,7149,2158
"Female",4,2,4.8,4.8,6,4.8,0,5,1,5,5,31,16,20,0,"B",81,"L",9580,1181,1315
"Female",5,3,3.6,2.4,4.8,4.8,15,2,3,2,2,57,16,40,4,"B",70,"L",8437,953,867
"Female",1,3,4.8,1.2,4.8,4.8,37,4,3,3,3,19,4,20,2,"P",0,"L",784,3490,819
"Female",3,4,2.4,3.6,2.4,4.8,1,3,1,2,3,18,1,30,3,"B",0,"D",7568,1284,352
"Male",2,2,3.6,6,2.4,3.6,0,5,3,3,5,57,16,30,5,"B",0,"L",9433,6288,590
"Female",4,4,6,4.8,3.6,3.6,15,3,3,4,4,45,16,30,3,"P",0,"L",264,1529,1011
"Male",2,2,4.8,4.8,3.6,3.6,0,4,3,3,4,60,9,30,5,"B",0,"L",2629,4924,2446
"Female",1,2,6,3.6,4.8,6,0,2,1,3,4,58,4,50,2,"P",57,"L",2415,6505,550
"Male",1,1,1.2,6,4.8,4.8,0,5,3,3,5,33,16,40,4,"P",3,"L",7353,6025,241
"Male",2,0,1.2,4.8,2.4,4.8,79,2,2,3,4,57,25,40,2,"B",0,"L",4834,6778,247
"Female",3,4,4.8,2.4,6,6,0,5,1,1,3,29,16,50,5,"B",0,"L",2861,834,2556
"Male",4,0,1.2,4.8,3.6,3.6,0,4,3,5,4,56,25,30,3,"P",4,"L",958,5982,3562
"Male",3,4,4.8,6,3.6,6,0,2,1,3,1,23,9,50,3,"P",0,"D",7449,9968,296
"Male",2,3,3.6,3.6,4.8,6,0,2,1,3,3,43,16,20,2,"P",0,"L",2527,9523,163
"Female",5,3,4.8,3.6,3.6,4.8,0,4,3,2,3,56,1,40,4,"P",0,"L",5779,1065,253
"Male",4,2,4.8,6,3.6,4.8,202,5,1,5,3,34,25,30,1,"B",5,"L",6026,2423,67
"Female",2,4,4.8,4.8,6,1.2,15,5,1,5,2,12,1,30,4,"B",4,"L",846,3704,2454
"Male",4,1,3.6,3.6,2.4,4.8,9,2,1,3,3,48,16,10,2,"B",44,"L",7779,971,581
"Female",5,3,3.6,4.8,4.8,2.4,0,4,3,3,4,55,9,20,2,"P",0,"L",6512,9287,328
"Female",3,4,6,1.2,6,3.6,1,4,3,5,4,31,25,30,3,"B",27,"L",7362,4121,2586
"Male",4,5,3.6,4.8,1.2,2.4,0,4,3,3,4,38,9,20,5,"B",28,"L",9392,3760,261
"Male",5,4,4.8,3.6,1.2,6,161,4,3,4,3,47,16,50,5,"B",13,"L",9179,1441,2435
"Male",1,4,6,3.6,3.6,6,0,4,3,4,3,49,25,50,5,"P",1,"L",1046,4643,2580
"Female",1,3,4.8,2.4,6,0,0,4,1,4,4,23,9,30,1,"B",5,"D",693,606,366
"Male",3,5,4.8,4.8,2.4,0,0,2,1,3,2,23,1,50,2,"B",0,"D",9409,6569,646
"Female",1,4,4.8,4.8,6,2.4,19,4,3,4,4,39,16,20,2,"B",0,"L",2929,6839,1959
"Male",1,3,3.6,4.8,3.6,3.6,0,4,3,5,4,44,1,30,3,"B",0,"L",5555,906,862
"Male",3,2,3.6,4.8,6,4.8,13,4,1,5,4,29,4,40,4,"B",32,"D",4122,710,862
"Female",3,4,4.8,4.8,6,4.8,29,4,3,2,4,58,9,40,4,"B",31,"L",3024,6362,188
"Female",4,3,3.6,3.6,2.4,6,0,1,3,1,4,25,16,50,5,"B",0,"L",4958,5314,1372
"Male",3,5,3.6,1.2,2.4,0,0,4,1,4,3,37,4,40,2,"B",0,"D",9302,6833,461
"Male",3,3,4.8,6,1.2,2.4,5,2,1,2,5,70,4,30,2,"B",48,"L",3301,5163,390
"Male",2,0,3.6,1.2,3.6,2.4,10,5,1,4,2,27,1,20,3,"P",0,"D",9630,2816,584
"Male",5,2,6,6,4.8,6,0,5,2,2,5,23,9,40,2,"P",0,"L",1526,9145,616
"Male",5,5,3.6,4.8,4.8,6,25,5,1,5,5,30,16,50,2,"B",0,"L",99,3106,1171
"Female",2,1,4.8,6,6,6,0,2,1,5,5,36,25,50,3,"B",84,"L",2921,878,236
"Female",5,4,4.8,4.8,2.4,2.4,0,4,1,4,4,60,9,50,5,"P",0,"L",780,8784,2296
"Female",2,4,6,4.8,1.2,6,0,5,3,3,4,18,16,50,5,"P",0,"L",6046,8542,3648
"Female",2,1,1.2,6,2.4,0,0,5,3,3,5,43,16,10,0,"B",0,"L",3192,7385,1892
"Male",4,2,3.6,4.8,4.8,3.6,0,1,2,5,2,16,9,30,2,"B",0,"L",7178,5370,821
"Female",5,2,4.8,6,4.8,1.2,0,1,3,3,3,25,4,30,3,"B",6,"L",3500,6716,2192
"Female",4,2,4.8,3.6,1.2,1.2,0,3,3,4,3,63,4,10,1,"B",0,"L",664,6230,416
"Male",1,2,6,2.4,6,2.4,0,2,1,1,3,40,1,40,4,"P",11,"L",5177,2588,1235
"Male",2,2,2.4,3.6,4.8,4.8,14,3,2,5,5,35,16,20,3,"B",0,"L",151,6837,1121
"Female",2,3,4.8,1.2,4.8,6,0,1,3,4,4,27,25,50,5,"B",0,"L",5721,5023,359
"Male",1,2,4.8,4.8,6,6,0,5,1,4,3,58,25,50,5,"B",0,"L",3874,2694,867
"Female",4,5,4.8,6,6,6,0,5,1,5,2,13,16,40,3,"B",19,"L",4981,7057,594
"Male",2,1,6,6,1.2,3.6,0,5,3,5,5,52,25,30,2,"B",0,"L",7787,9163,1222
"Male",4,2,3.6,3.6,4.8,6,9,3,3,1,3,47,16,50,5,"B",0,"L",8936,4264,2306
"Male",2,1,3.6,1.2,2.4,3.6,193,4,1,4,1,18,16,40,4,"B",5,"L",2909,7337,489
"Female",5,5,4.8,4.8,4.8,4.8,0,4,3,3,4,60,9,40,4,"P",3,"L",2129,4910,130
"Male",5,3,1.2,6,6,6,0,4,1,1,4,33,25,30,2,"B",0,"L",9979,6301,283
"Female",2,1,6,4.8,2.4,1.2,6,4,1,1,2,25,16,50,1,"P",0,"D",9915,8564,851
"Female",3,1,2.4,3.6,4.8,6,0,4,3,4,3,48,25,50,5,"P",0,"L",7548,9994,237
"Female",3,0,4.8,6,4.8,3.6,0,5,3,5,4,39,16,10,3,"P",9,"D",1024,3673,1005
"Male",5,4,2.4,4.8,1.2,4.8,84,4,3,4,4,35,9,40,4,"B",0,"L",6571,1449,122
"Female",5,1,6,1.2,2.4,6,31,3,1,4,2,37,1,30,1,"B",0,"L",42,2056,451
"Female",5,1,4.8,6,4.8,1.2,5,4,3,4,5,52,9,10,1,"P",0,"L",3511,3314,3976
"Female",3,4,6,6,6,1.2,312,5,3,3,4,46,9,10,1,"B",0,"L",2305,3388,3874
"Female",2,2,3.6,2.4,4.8,2.4,0,1,3,1,2,45,16,20,2,"P",0,"L",5112,7328,3989
"Male",3,0,2.4,4.8,3.6,4.8,0,4,3,5,4,50,16,40,4,"P",7,"L",5097,9210,3701
"Female",4,5,6,3.6,4.8,1.2,0,1,3,5,5,18,25,10,1,"P",0,"L",8875,3634,325
"Female",1,3,2.4,3.6,1.2,3.6,4,1,3,3,3,25,9,30,2,"B",0,"L",7677,5518,344
"Male",4,3,2.4,1.2,6,1.2,0,1,1,4,3,9,1,30,2,"P",0,"L",470,7970,207
"Male",3,5,4.8,6,4.8,2.4,7,3,3,5,4,42,9,30,2,"B",0,"D",1341,7686,735
"Female",2,4,4.8,2.4,6,4.8,0,5,2,2,4,28,9,40,4,"P",0,"D",9664,5008,895
"Male",3,2,4.8,6,2.4,1.2,12,5,3,3,5,44,9,10,3,"B",0,"L",2277,4229,1744
"Female",5,3,6,6,2.4,2.4,0,2,3,2,5,50,9,10,2,"B",0,"D",3431,2087,441
"Male",2,5,4.8,4.8,2.4,4.8,0,4,1,1,5,34,16,20,4,"P",0,"L",3644,4328,316
"Male",4,3,4.8,6,6,6,42,5,1,2,5,27,16,40,2,"B",0,"L",2967,3369,888
"Female",4,5,1.2,4.8,4.8,3.6,0,1,1,2,5,22,16,30,3,"B",0,"D",6945,7559,1008
"Female",1,1,4.8,1.2,3.6,2.4,0,3,1,2,4,37,4,40,4,"B",0,"D",5497,4650,496
"Female",5,3,2.4,1.2,3.6,4.8,40,5,1,3,4,47,16,40,3,"B",0,"L",9205,2741,370
"Male",4,4,3.6,4.8,6,2.4,28,4,1,3,4,61,1,20,2,"B",0,"L",2084,4553,500
"Female",5,1,6,4.8,6,4.8,120,4,3,3,4,48,9,40,4,"B",3,"L",1180,9314,719
"Male",2,4,4.8,3.6,2.4,4.8,27,1,1,4,3,51,16,50,1,"B",0,"L",3697,7169,925
"Male",2,1,6,6,4.8,4.8,0,5,3,1,5,74,16,40,4,"B",5,"L",8122,2936,3310
"Female",4,2,6,3.6,4.8,4.8,0,3,1,3,5,20,25,40,1,"B",1,"L",7651,5548,402
"Female",1,5,3.6,1.2,6,1.2,0,3,1,3,3,35,16,30,5,"B",6,"L",108,8265,1167
"Female",4,2,6,2.4,2.4,1.2,0,2,1,4,2,44,9,10,1,"B",0,"L",3092,7492,727
"Male",5,1,6,3.6,1.2,4.8,3,3,1,3,3,65,16,20,3,"B",14,"L",5276,7277,585
"Female",3,5,1.2,3.6,2.4,2.4,36,3,3,2,3,38,16,20,2,"B",0,"L",5236,6894,3710
"Female",4,5,4.8,2.4,1.2,3.6,0,3,3,4,2,66,4,50,5,"P",0,"L",1949,679,575
"Male",1,1,4.8,3.6,6,2.4,0,1,1,3,2,18,9,20,3,"P",0,"L",6963,9337,671
"Male",4,5,3.6,3.6,3.6,3.6,158,1,3,4,2,51,16,30,4,"B",0,"L",2815,2734,1802
"Female",5,5,1.2,1.2,3.6,6,22,5,1,2,4,34,9,50,5,"P",41,"L",5498,8124,416
"Male",2,5,6,3.6,6,6,0,3,1,3,5,16,16,30,1,"B",0,"L",3536,786,794
"Male",5,2,4.8,4.8,6,3.6,0,4,1,3,1,9,1,30,3,"B",0,"L",9602,8452,299
"Male",5,4,4.8,3.6,4.8,4.8,11,2,1,2,5,66,25,30,3,"B",0,"L",427,2787,925
"Male",2,2,3.6,2.4,3.6,3.6,45,2,1,2,3,37,1,40,2,"P",27,"D",8733,815,240
"Female",3,5,4.8,3.6,4.8,4.8,44,1,3,3,2,29,16,40,4,"P",12,"L",4101,64,2283
"Female",2,1,3.6,4.8,6,3.6,61,4,3,5,4,49,25,20,3,"B",0,"D",596,1917,220
"Male",3,3,4.8,1.2,3.6,2.4,4,5,3,3,3,49,4,30,2,"P",0,"D",5291,5397,227
"Female",4,4,6,1.2,6,0,17,1,3,3,5,24,9,50,5,"B",8,"D",5725,6448,1068
"Female",3,1,3.6,6,2.4,4.8,8,5,3,5,3,30,16,20,2,"B",0,"L",3724,1534,1235
"Female",2,2,4.8,6,4.8,1.2,0,4,3,5,5,61,25,10,1,"B",43,"L",8780,253,337
"Female",3,3,2.4,1.2,6,1.2,0,5,2,2,3,55,4,30,4,"B",2,"L",5231,9632,331
"Male",3,4,2.4,4.8,6,6,12,3,1,1,5,17,1,10,4,"P",32,"L",180,2499,332
"Female",3,5,4.8,6,2.4,6,0,5,3,4,5,58,25,50,5,"B",0,"L",3545,2394,2092
"Female",4,5,4.8,4.8,4.8,2.4,126,2,1,2,3,53,9,20,4,"P",65,"L",8665,4078,1744
"Male",1,0,4.8,3.6,6,2.4,4,3,3,2,3,57,16,40,4,"B",118,"L",3607,123,337
"Male",1,1,6,4.8,6,4.8,0,4,3,3,4,44,25,40,4,"B",0,"L",7632,8902,2525
"Female",3,5,6,2.4,4.8,4.8,24,1,3,4,3,23,25,30,3,"B",2,"L",7357,2313,224
"Male",4,2,6,1.2,6,3.6,0,4,1,5,4,23,1,10,5,"B",178,"D",1049,7383,612
