"Gender","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","class"
"Female",1,2,3.6,6,1.2,6,8,2,3,1,5,26,25,40,1,"P",0,"D",923,2072,767,"N"
"Female",2,4,2.4,6,4.8,4.8,17,4,2,1,5,42,16,30,3,"P",457,"L",5961,5505,543,"N"
"Female",3,3,6,1.2,6,1.2,7,2,3,4,1,56,1,10,1,"P",0,"L",8254,9525,1015,"N"
"Male",2,1,4.8,4.8,1.2,6,3,5,1,1,3,13,1,10,0,"P",32,"L",1616,7427,4963,"Y"
"Male",1,3,3.6,1.2,1.2,3.6,38,3,3,3,4,32,9,30,3,"B",0,"L",8594,5175,762,"N"
"Female",5,1,2.4,6,3.6,6,0,4,1,4,4,50,25,50,2,"P",0,"L",7914,8938,519,"N"
"Female",1,2,6,1.2,6,2.4,0,1,3,1,3,20,1,20,2,"B",10,"L",394,9124,867,"N"
"Male",2,1,4.8,4.8,2.4,0,0,4,3,2,4,24,9,20,0,"B",0,"D",6646,555,284,"Y"
"Female",4,3,6,6,6,1.2,0,5,3,4,5,60,9,10,1,"B",0,"L",9222,7905,3841,"Y"
"Female",5,5,6,2.4,3.6,1.2,0,2,3,1,2,47,9,10,1,"B",41,"L",5661,6885,406,"N"
"Female",4,4,4.8,1.2,4.8,1.2,0,1,2,3,1,48,4,10,1,"P",0,"L",8019,8883,511,"N"
"Female",4,2,3.6,1.2,6,6,22,2,1,4,3,35,4,50,5,"P",0,"L",4498,712,927,"Y"
"Female",3,1,4.8,1.2,3.6,2.4,0,3,3,4,3,16,9,20,2,"B",0,"L",615,4365,476,"N"
"Male",5,2,6,4.8,4.8,2.4,13,2,3,5,4,37,25,20,2,"B",0,"D",742,4026,1072,"N"
"Female",5,1,3.6,3.6,3.6,4.8,40,4,1,5,4,65,25,30,4,"B",0,"L",9277,7432,237,"N"
"Male",3,2,3.6,3.6,1.2,1.2,0,4,1,3,3,42,4,10,1,"B",16,"L",1295,7591,965,"Y"
"Male",3,4,6,4.8,3.6,3.6,0,3,3,3,3,26,4,30,3,"B",6,"D",4788,4858,1076,"N"
"Male",5,4,3.6,1.2,6,4.8,42,2,1,4,4,28,1,40,4,"B",0,"L",7018,4243,594,"N"
"Male",1,1,3.6,3.6,4.8,3.6,0,5,1,5,5,24,9,20,3,"B",0,"D",7235,3208,1197,"N"
"Female",3,2,1.2,2.4,4.8,4.8,9,5,3,4,1,30,25,40,4,"P",59,"L",7509,2150,970,"Y"
"Female",2,5,6,2.4,6,2.4,18,1,3,3,4,26,1,20,5,"P",0,"L",2397,2796,837,"N"
"Male",4,3,3.6,1.2,4.8,3.6,4,4,1,5,3,40,16,30,3,"B",0,"L",5246,7433,1824,"N"
"Male",5,5,2.4,2.4,4.8,3.6,0,2,1,1,2,46,4,30,3,"B",0,"L",3142,7824,1250,"Y"
"Female",4,2,4.8,4.8,3.6,4.8,0,4,3,4,4,36,16,10,1,"B",8,"L",483,5517,184,"Y"
"Female",4,4,6,4.8,3.6,2.4,0,1,2,3,3,13,1,40,2,"B",0,"L",8689,9219,373,"N"
"Female",2,1,6,3.6,2.4,3.6,0,3,3,4,1,8,25,30,3,"B",0,"L",9455,7257,788,"Y"
"Male",3,2,1.2,4.8,1.2,6,0,4,3,2,3,25,16,50,5,"P",2,"L",8312,1510,1897,"N"
"Female",3,1,2.4,4.8,4.8,1.2,1,5,3,1,4,37,25,30,1,"B",0,"D",8224,9449,675,"N"
"Male",3,2,4.8,4.8,4.8,2.4,0,5,3,1,3,40,16,40,2,"B",0,"D",7783,1984,1448,"N"
"Male",3,3,3.6,3.6,2.4,2.4,23,3,1,3,4,27,9,40,2,"B",0,"D",2406,1906,134,"N"
"Male",4,1,3.6,3.6,6,2.4,0,2,1,1,3,19,16,40,2,"P",14,"L",1969,9672,405,"N"
"Male",4,3,6,4.8,2.4,6,0,4,3,5,4,51,25,50,5,"B",151,"L",7769,9322,1568,"Y"
"Male",5,3,3.6,4.8,4.8,4.8,0,4,3,3,4,54,25,40,4,"B",0,"L",7153,1560,903,"Y"
"Female",1,3,3.6,1.2,4.8,6,60,3,1,2,5,36,1,30,4,"B",0,"L",9115,503,307,"N"
"Female",4,1,6,4.8,6,2.4,0,4,3,4,4,43,16,20,2,"B",0,"L",7452,8153,2732,"Y"
"Female",1,3,4.8,2.4,3.6,3.6,0,5,1,5,5,38,25,40,3,"B",2,"D",5992,4039,971,"N"
"Male",4,1,2.4,4.8,4.8,6,0,4,3,3,4,43,9,50,5,"B",143,"L",135,9020,1937,"N"
"Female",1,2,4.8,3.6,2.4,0,88,2,1,1,5,30,1,50,2,"P",0,"D",1928,173,432,"N"
"Male",2,1,4.8,6,3.6,4.8,0,5,1,3,5,45,25,40,4,"B",9,"L",2168,1868,602,"Y"
"Male",4,3,4.8,2.4,4.8,6,2,1,2,3,2,60,9,50,5,"B",0,"L",3736,6110,349,"N"
"Female",5,3,6,2.4,4.8,2.4,0,2,3,4,2,38,4,20,2,"B",0,"L",9360,8669,347,"N"
"Female",2,3,2.4,4.8,6,4.8,0,1,1,3,3,19,9,40,4,"B",10,"L",6131,3835,577,"N"
"Female",3,3,6,3.6,4.8,4.8,4,2,1,5,5,70,9,10,5,"B",7,"L",5710,9552,1733,"Y"
"Male",4,0,6,6,6,4.8,0,2,1,4,3,29,16,40,4,"B",0,"D",6165,9768,2342,"N"
"Female",4,5,4.8,1.2,1.2,6,3,1,3,5,3,24,25,50,5,"P",0,"L",9353,7048,1476,"Y"
"Male",4,3,6,3.6,4.8,3.6,0,2,1,3,5,8,9,10,4,"B",0,"L",9236,8696,552,"N"
"Female",2,5,1.2,1.2,3.6,6,0,3,1,5,5,65,1,40,0,"B",0,"L",1518,1462,168,"N"
"Male",3,2,6,6,3.6,2.4,6,5,3,5,5,40,25,20,2,"P",0,"L",6960,7155,679,"Y"
"Female",5,2,2.4,6,1.2,2.4,0,5,3,2,5,36,9,50,5,"B",6,"L",1759,6134,369,"Y"
"Male",1,2,4.8,2.4,3.6,4.8,11,5,1,4,2,41,1,40,1,"B",0,"L",5317,3384,912,"N"
"Male",4,3,3.6,4.8,3.6,3.6,9,4,3,3,4,53,16,30,3,"B",26,"L",7965,769,1790,"Y"
"Female",3,2,6,6,1.2,4.8,0,5,3,4,5,51,9,40,4,"B",27,"L",9876,5272,481,"Y"
"Male",5,4,6,4.8,4.8,4.8,0,3,3,5,4,38,9,40,3,"B",0,"L",3558,773,992,"N"
"Female",1,2,2.4,6,6,4.8,0,2,1,2,4,35,9,50,2,"P",26,"L",4207,2617,746,"N"
"Female",4,4,6,4.8,3.6,4.8,24,4,2,2,4,72,9,40,4,"B",138,"L",6636,5027,1197,"N"
"Female",2,5,6,6,4.8,1.2,0,3,3,3,5,37,25,30,1,"B",92,"D",2313,6735,342,"N"
"Female",5,1,3.6,3.6,4.8,6,28,4,3,5,3,48,4,50,5,"B",0,"L",490,6372,468,"Y"
"Male",2,4,6,2.4,2.4,3.6,57,1,1,5,4,28,9,30,3,"B",0,"D",1154,1021,1189,"N"
"Male",2,4,3.6,3.6,4.8,0,0,4,1,1,1,25,9,30,4,"B",41,"D",3212,9442,591,"N"
"Male",1,1,2.4,2.4,6,6,3,5,1,4,1,15,16,50,3,"B",0,"L",970,4438,407,"N"
"Male",5,5,2.4,4.8,2.4,6,0,4,3,4,4,34,9,50,5,"B",0,"L",9734,9770,861,"Y"
"Female",3,3,6,6,6,1.2,22,2,3,5,5,30,9,10,1,"B",21,"L",5799,721,1620,"Y"
"Female",4,5,3.6,2.4,3.6,4.8,0,5,1,5,3,30,1,30,4,"B",0,"D",9330,1770,1321,"N"
"Male",4,4,6,2.4,3.6,2.4,35,2,1,5,1,46,16,20,2,"P",0,"D",7936,2149,1145,"N"
"Female",3,2,3.6,4.8,3.6,2.4,0,5,2,5,3,33,9,30,2,"P",0,"D",8929,7907,402,"N"
"Female",2,4,4.8,6,2.4,4.8,24,3,1,5,5,64,25,10,3,"B",13,"L",4359,7344,992,"N"
"Male",4,3,2.4,2.4,6,6,31,5,1,4,3,29,4,30,5,"B",0,"L",7481,1543,277,"N"
"Female",5,5,4.8,1.2,2.4,1.2,0,4,1,5,2,37,16,10,1,"B",0,"D",8139,587,328,"N"
"Male",5,1,6,4.8,4.8,3.6,8,4,3,4,4,51,25,30,3,"P",13,"L",5396,3255,1400,"Y"
"Male",1,4,3.6,4.8,2.4,6,0,4,3,1,4,40,9,50,1,"B",22,"L",3464,1110,937,"Y"
"Male",2,4,6,3.6,2.4,1.2,0,4,3,1,4,16,16,10,5,"B",174,"L",3533,1590,1771,"N"
"Male",4,1,6,3.6,4.8,3.6,0,4,3,2,3,39,16,30,5,"P",0,"L",4672,5808,2087,"Y"
"Female",2,1,4.8,3.6,2.4,0,0,5,2,1,4,12,9,40,3,"B",0,"L",66,2009,139,"N"
"Female",4,3,4.8,4.8,4.8,4.8,0,2,1,2,5,17,9,40,0,"B",3,"L",119,2966,216,"Y"
"Female",4,1,4.8,6,3.6,4.8,0,3,1,4,4,62,16,30,4,"B",0,"L",35,2804,404,"N"
"Female",1,3,4.8,6,4.8,3.6,3,5,3,4,5,43,25,30,3,"P",0,"L",961,8428,2833,"Y"
"Female",4,3,6,6,6,0,0,1,1,3,1,30,16,40,4,"P",0,"D",4553,9607,634,"N"
"Female",4,5,4.8,1.2,4.8,3.6,2,1,1,3,1,47,1,20,1,"B",0,"L",6428,3667,358,"N"
"Male",1,3,1.2,6,3.6,6,0,2,1,1,4,47,16,40,3,"B",0,"L",372,3266,842,"N"
"Male",4,1,6,6,3.6,4.8,0,5,1,4,2,12,4,40,4,"B",0,"L",5232,3777,721,"Y"
"Female",4,3,4.8,3.6,6,2.4,0,5,2,1,2,57,9,10,3,"B",32,"L",9573,2505,546,"N"
"Female",3,3,4.8,2.4,4.8,1.2,4,3,1,2,3,53,9,10,1,"P",0,"L",9106,9426,1984,"N"
"Female",1,2,1.2,1.2,3.6,4.8,0,4,1,4,4,40,16,40,4,"P",0,"L",6314,131,421,"N"
"Male",5,4,6,6,1.2,4.8,0,1,1,4,1,18,1,30,4,"P",9,"L",8412,5099,404,"Y"
"Male",2,3,3.6,4.8,4.8,2.4,1,4,3,5,4,32,25,20,2,"B",31,"L",577,2932,2613,"Y"
"Female",2,2,4.8,4.8,6,6,3,4,1,2,4,28,25,50,3,"B",0,"L",5680,2348,895,"N"
"Female",5,2,6,3.6,3.6,2.4,6,2,3,3,3,28,16,30,2,"P",0,"L",4676,2935,190,"N"
"Female",3,3,4.8,6,3.6,2.4,0,4,3,5,4,31,16,20,2,"B",0,"L",5078,6610,1739,"Y"
"Female",1,3,4.8,6,4.8,4.8,0,3,1,3,4,46,25,40,4,"P",49,"D",3446,4149,1666,"N"
"Female",1,3,6,6,3.6,0,19,4,1,5,4,29,25,20,2,"B",0,"L",6837,6873,1444,"N"
"Female",2,0,4.8,1.2,4.8,4.8,71,0,1,5,1,47,1,10,0,"B",0,"L",6699,6444,164,"N"
"Female",4,3,1.2,3.6,6,6,0,4,3,1,5,24,9,50,5,"B",99,"D",2273,6577,946,"Y"
"Male",4,1,2.4,3.6,6,3.6,44,2,1,1,3,26,16,30,3,"P",20,"L",9195,66,413,"N"
"Male",3,1,3.6,2.4,3.6,4.8,0,3,3,2,3,24,4,10,0,"B",4,"D",9251,779,2457,"Y"
"Male",4,2,2.4,6,3.6,6,0,5,3,4,5,57,16,50,5,"B",7,"L",2574,8403,2975,"Y"
"Female",5,2,1.2,3.6,3.6,2.4,0,4,3,3,5,40,9,10,2,"P",0,"D",8358,5500,192,"N"
"Female",5,2,4.8,4.8,3.6,4.8,60,5,3,2,5,27,9,30,4,"B",35,"D",9686,7022,1372,"N"
"Female",5,4,2.4,3.6,6,0,21,4,3,3,4,24,25,30,4,"P",0,"D",7926,7235,227,"Y"
"Male",2,3,4.8,4.8,6,4.8,46,4,3,3,4,49,16,40,4,"B",21,"L",3437,5988,2486,"Y"
"Female",5,4,4.8,4.8,1.2,1.2,0,3,1,1,4,52,9,10,1,"P",4,"L",8086,7699,1440,"N"
"Female",1,4,6,3.6,3.6,6,0,3,1,3,4,25,9,30,3,"B",21,"L",9975,3186,542,"N"
"Female",5,4,3.6,4.8,1.2,1.2,0,4,3,4,4,40,25,10,1,"B",0,"L",4401,5818,1487,"Y"
"Male",2,3,6,1.2,3.6,1.2,4,3,1,5,4,29,9,10,1,"B",0,"L",413,2458,896,"Y"
"Female",4,4,6,2.4,2.4,3.6,0,2,3,3,2,55,16,30,3,"P",0,"L",1688,6775,2125,"Y"
"Female",3,2,4.8,3.6,3.6,3.6,19,3,3,2,3,44,9,30,3,"P",0,"L",6793,4159,1702,"Y"
"Male",4,3,4.8,4.8,6,4.8,30,4,3,5,4,57,25,30,3,"B",0,"L",4177,5756,3617,"Y"
"Male",2,4,6,3.6,4.8,3.6,67,3,3,1,3,55,1,10,1,"P",0,"L",2016,7070,1372,"N"
"Male",4,2,4.8,3.6,4.8,6,0,3,1,5,3,58,25,10,3,"P",1,"L",5951,4705,406,"N"
"Female",2,3,2.4,1.2,2.4,3.6,0,3,1,4,1,67,16,30,3,"P",13,"L",9816,9999,1204,"N"
"Male",5,4,1.2,4.8,6,6,14,3,1,3,4,11,9,20,4,"B",0,"L",966,3797,1947,"N"
"Male",5,3,4.8,2.4,3.6,2.4,15,4,1,2,2,29,9,20,3,"B",0,"L",4036,7534,442,"N"
"Male",2,2,6,4.8,4.8,1.2,0,1,3,3,3,11,9,10,1,"B",0,"L",4442,2445,1611,"N"
"Male",3,4,3.6,4.8,4.8,4.8,2,4,3,3,4,39,25,40,4,"B",4,"L",2315,9081,3078,"Y"
"Female",2,1,4.8,3.6,6,3.6,45,3,3,2,3,64,4,30,3,"B",0,"L",3690,1660,2802,"N"
"Female",5,4,6,4.8,4.8,0,0,4,1,2,2,42,9,30,3,"P",0,"D",7675,7470,246,"N"
"Male",4,2,2.4,3.6,2.4,1.2,0,4,3,4,3,33,16,10,1,"B",35,"L",1896,3427,3195,"Y"
"Male",1,2,2.4,1.2,3.6,3.6,0,2,1,5,2,24,16,30,3,"B",30,"D",8736,2468,954,"N"
"Male",1,2,4.8,6,3.6,6,0,5,2,5,4,41,9,30,4,"B",41,"L",7016,7947,1744,"N"
"Male",3,2,2.4,4.8,1.2,4.8,14,5,1,2,4,21,16,40,0,"P",0,"L",5491,8926,719,"Y"
"Female",2,4,2.4,3.6,6,0,127,2,1,3,4,55,9,30,3,"P",0,"L",8294,5332,1217,"N"
"Male",2,2,3.6,4.8,6,2.4,0,3,3,1,4,37,25,20,2,"B",7,"D",6284,4976,302,"N"
"Female",1,2,4.8,4.8,4.8,0,17,5,3,4,5,30,25,30,0,"B",0,"L",7333,4634,3082,"Y"
"Male",4,5,1.2,2.4,3.6,6,0,2,1,4,2,46,1,50,5,"P",0,"L",8667,8557,1276,"N"
"Female",3,2,6,6,2.4,4.8,0,2,3,3,1,25,1,40,1,"B",0,"L",6337,8646,366,"Y"
"Male",2,3,4.8,6,6,6,0,5,3,5,5,41,9,50,5,"B",0,"L",5818,8974,712,"Y"
"Female",3,5,6,3.6,6,4.8,183,4,1,3,3,42,9,40,4,"B",68,"L",9622,6273,1310,"Y"
"Male",1,3,6,2.4,2.4,4.8,43,1,1,1,4,26,16,30,3,"B",12,"D",5750,5372,414,"N"
"Male",5,1,1.2,6,4.8,2.4,5,3,3,3,5,39,16,40,3,"B",8,"L",6132,866,545,"N"
"Male",2,4,6,3.6,4.8,2.4,0,2,3,4,4,29,16,20,2,"B",0,"L",4376,1901,1389,"Y"
"Male",3,1,4.8,6,6,4.8,0,2,3,4,4,15,16,10,2,"B",0,"L",9123,2474,1046,"N"
"Female",3,4,2.4,6,3.6,0,10,2,1,1,3,36,1,20,4,"B",0,"D",3638,2183,245,"N"
"Male",5,4,3.6,4.8,3.6,1.2,40,4,3,3,4,38,9,10,1,"P",7,"L",4142,7873,603,"N"
"Male",4,2,4.8,6,2.4,1.2,0,4,3,3,5,33,16,10,1,"B",60,"L",2774,825,3875,"Y"
"Male",5,0,6,4.8,6,1.2,18,2,1,5,2,41,9,20,1,"B",0,"L",653,2732,1452,"N"
"Male",2,2,6,4.8,3.6,1.2,0,4,1,3,3,36,4,40,1,"P",0,"D",4503,3063,1075,"N"
"Female",5,5,4.8,2.4,6,2.4,5,2,1,3,3,45,1,30,0,"B",27,"L",6183,4104,223,"N"
"Female",4,4,1.2,3.6,3.6,4.8,32,2,1,2,4,33,16,20,3,"B",2,"L",7145,3628,1744,"N"
"Male",2,2,3.6,1.2,4.8,3.6,0,4,1,1,2,27,9,30,3,"B",0,"L",6597,252,532,"N"
"Female",1,4,4.8,3.6,1.2,3.6,1,5,3,4,4,24,16,30,3,"B",6,"L",7551,5139,1488,"N"
"Male",4,3,1.2,6,1.2,1.2,0,2,1,4,5,56,9,30,2,"B",63,"L",6947,1599,489,"N"
"Male",4,1,6,1.2,4.8,4.8,16,4,1,2,2,52,4,30,3,"B",96,"L",8670,4803,3365,"N"
"Male",4,4,2.4,3.6,3.6,1.2,14,1,1,2,3,38,9,50,5,"B",0,"L",7341,1425,306,"N"
"Male",5,2,4.8,1.2,2.4,2.4,0,4,1,2,4,22,1,40,1,"B",29,"L",9787,2422,1020,"N"
"Female",2,2,4.8,6,4.8,2.4,116,2,3,4,5,27,16,20,2,"B",125,"L",176,3908,315,"Y"
"Male",2,5,3.6,3.6,4.8,6,0,3,3,2,1,33,25,50,5,"P",0,"L",9039,3216,541,"Y"
"Male",2,1,3.6,3.6,4.8,4.8,0,2,1,2,3,28,1,30,3,"B",6,"L",9414,1292,89,"N"
"Male",5,3,3.6,4.8,2.4,6,6,4,1,1,4,68,9,30,2,"P",0,"L",1967,8937,999,"N"
"Female",3,4,3.6,4.8,4.8,1.2,0,4,3,4,4,49,9,10,1,"P",6,"L",9014,8563,951,"Y"
"Female",2,3,4.8,4.8,4.8,3.6,0,4,3,5,4,42,9,30,1,"B",26,"L",5378,1814,1984,"Y"
"Female",3,3,6,6,3.6,4.8,0,4,3,3,5,39,25,40,4,"P",0,"L",9082,7145,1825,"Y"
"Male",1,4,6,3.6,1.2,3.6,9,4,3,3,3,49,9,30,3,"B",0,"L",9971,9315,1744,"Y"
"Female",2,5,4.8,2.4,6,1.2,15,4,1,5,2,33,9,30,3,"B",31,"L",7525,9436,1249,"N"
"Female",4,3,4.8,6,4.8,6,67,5,2,4,3,51,16,20,3,"B",0,"L",1136,5774,1558,"N"
"Female",4,2,4.8,4.8,4.8,1.2,2,4,3,3,4,40,25,10,1,"B",12,"L",6456,466,868,"Y"
"Male",1,1,6,3.6,3.6,1.2,13,5,3,2,5,28,25,40,1,"B",0,"D",3166,9183,994,"N"
"Female",2,3,2.4,3.6,2.4,6,0,2,2,4,1,60,16,50,5,"B",63,"L",566,9072,273,"Y"
"Female",4,0,4.8,6,1.2,6,38,5,3,5,5,45,16,50,5,"B",10,"L",8821,4477,1056,"Y"
"Male",4,5,6,4.8,1.2,1.2,0,4,3,3,4,53,25,10,1,"B",0,"L",1922,1255,3521,"Y"
"Male",3,3,6,6,4.8,6,0,5,3,4,5,53,9,50,5,"B",30,"L",4893,1088,2410,"Y"
"Female",2,4,6,2.4,3.6,1.2,0,1,3,5,4,16,4,10,1,"B",44,"L",4554,8772,2150,"Y"
"Female",5,3,6,3.6,4.8,0,57,2,1,5,5,23,16,30,5,"P",0,"L",8710,2904,425,"N"
"Female",3,4,4.8,4.8,4.8,6,0,5,1,2,4,47,16,50,5,"P",6,"L",5637,5480,156,"Y"
"Male",2,4,1.2,6,4.8,2.4,0,5,3,3,5,44,16,20,2,"B",346,"L",9888,2292,2298,"Y"
"Female",5,5,2.4,2.4,2.4,4.8,11,3,3,2,2,65,16,40,3,"B",17,"L",7092,2175,2446,"N"
"Male",3,5,6,3.6,6,6,0,2,1,2,1,70,25,50,2,"B",30,"L",9104,6940,321,"N"
"Male",3,3,4.8,4.8,3.6,6,142,4,3,3,4,36,9,50,1,"B",0,"L",1678,7878,589,"Y"
"Female",5,3,6,3.6,6,2.4,0,3,3,3,4,38,16,40,2,"B",0,"D",6556,2127,361,"N"
"Female",3,2,2.4,1.2,4.8,3.6,0,1,1,4,4,20,16,30,5,"B",15,"D",7166,8804,134,"N"
"Male",3,4,4.8,1.2,4.8,6,21,2,3,5,1,52,9,10,2,"B",0,"L",6494,6324,1188,"N"
"Female",3,2,6,4.8,2.4,4.8,0,5,1,5,2,24,25,30,0,"B",35,"L",4426,2651,748,"Y"
"Male",5,2,4.8,2.4,4.8,1.2,169,3,1,3,3,40,9,10,1,"B",0,"L",8186,24,414,"N"
"Male",5,5,6,3.6,3.6,4.8,0,3,3,4,3,42,16,40,4,"P",0,"L",2539,8964,373,"Y"
"Female",5,1,4.8,1.2,4.8,4.8,127,3,1,4,3,18,16,40,1,"B",0,"D",2376,541,606,"N"
"Male",3,2,2.4,4.8,2.4,6,0,3,1,2,4,10,9,30,3,"B",0,"L",7830,4383,783,"N"
"Male",2,1,3.6,6,1.2,6,1,5,3,3,5,48,25,50,5,"P",30,"L",9263,6404,3311,"Y"
"Male",4,3,3.6,6,4.8,3.6,0,4,3,4,5,33,9,30,3,"B",1,"L",71,3992,994,"Y"
"Female",3,3,4.8,2.4,6,1.2,1,4,3,4,2,29,9,10,1,"B",0,"L",2567,7762,533,"Y"
"Male",4,4,4.8,3.6,2.4,1.2,1,5,2,4,2,15,1,20,2,"B",0,"L",1441,5003,259,"N"
"Female",2,4,4.8,6,4.8,4.8,0,5,1,3,5,21,9,40,4,"B",0,"L",9023,4279,1061,"N"
"Male",3,4,4.8,1.2,4.8,2.4,0,2,1,3,4,22,1,30,2,"B",0,"D",229,2140,936,"N"
"Male",5,4,3.6,3.6,4.8,4.8,0,1,1,4,2,13,9,50,3,"B",4,"L",5876,6141,595,"N"
"Male",4,3,2.4,1.2,3.6,4.8,0,4,1,2,2,48,9,10,4,"B",0,"L",2486,3305,733,"N"
"Female",2,4,2.4,6,4.8,3.6,68,3,3,2,5,27,9,20,3,"P",9,"D",629,9321,515,"N"
"Male",3,3,2.4,3.6,3.6,0,0,3,3,5,4,21,25,30,5,"B",0,"D",433,5638,531,"Y"
"Female",5,3,3.6,2.4,4.8,6,13,2,2,5,2,45,25,20,2,"B",0,"L",7812,7016,854,"N"
"Female",3,4,6,3.6,3.6,3.6,0,4,3,4,1,15,1,40,2,"B",0,"L",1318,8601,725,"N"
"Female",1,1,6,6,6,2.4,0,3,3,5,4,38,25,10,2,"B",10,"D",6587,6354,214,"Y"
"Female",4,4,3.6,4.8,6,3.6,1,4,3,3,4,56,16,30,3,"P",0,"L",8232,6698,2312,"N"
"Female",2,2,1.2,2.4,3.6,2.4,12,2,3,5,2,53,9,20,2,"B",14,"L",3381,4730,522,"Y"
"Female",3,1,3.6,3.6,1.2,3.6,9,4,1,3,3,22,16,40,3,"B",0,"D",9868,8645,2176,"N"
"Male",5,1,3.6,1.2,6,1.2,0,1,1,5,3,39,4,40,4,"B",10,"L",7922,4523,646,"Y"
"Female",3,3,4.8,4.8,2.4,4.8,2,4,1,3,4,57,16,40,4,"B",0,"D",5083,1849,1464,"N"
"Male",3,0,6,3.6,2.4,1.2,45,3,3,5,3,55,25,10,1,"B",3,"L",3774,2759,1325,"Y"
"Male",5,3,1.2,3.6,6,6,0,5,1,3,5,24,16,30,5,"B",0,"D",3625,8130,1044,"Y"
"Female",3,4,1.2,3.6,1.2,4.8,0,2,1,2,1,53,4,40,4,"B",10,"L",7010,8761,1709,"N"
"Male",1,5,6,3.6,4.8,6,3,3,3,2,4,31,16,50,5,"P",0,"L",9027,4590,1237,"Y"
"Male",1,2,4.8,4.8,6,6,0,0,1,4,4,55,25,30,0,"B",0,"L",4844,2528,223,"N"
"Male",5,4,3.6,3.6,6,2.4,0,4,1,5,4,27,1,40,2,"P",0,"D",3254,1323,1103,"N"
"Female",4,5,2.4,4.8,6,2.4,0,5,3,4,5,17,9,20,2,"B",0,"L",4225,134,2079,"Y"
"Female",1,1,1.2,6,4.8,6,1,3,1,3,5,15,25,40,1,"B",0,"L",2208,101,1119,"N"
"Male",5,1,4.8,2.4,3.6,4.8,137,4,3,5,3,39,25,30,3,"P",0,"L",1429,8493,998,"Y"
"Female",2,2,6,4.8,4.8,2.4,20,4,1,3,4,37,4,30,0,"B",3,"L",416,4023,140,"N"
"Male",3,2,2.4,3.6,6,4.8,106,5,1,3,5,67,9,50,1,"P",169,"L",5204,6615,957,"N"
"Female",3,2,4.8,6,3.6,2.4,40,5,3,3,5,43,16,20,2,"B",0,"L",5031,8795,2257,"Y"
"Female",2,4,4.8,2.4,1.2,3.6,60,3,3,2,2,49,16,30,3,"P",60,"L",7515,3115,2442,"N"
"Female",5,1,6,6,1.2,6,0,5,1,4,5,37,1,50,5,"P",0,"L",1891,147,261,"Y"
"Male",5,3,6,6,4.8,6,0,5,2,5,4,34,9,20,4,"B",10,"L",9024,7644,794,"N"
"Female",2,4,6,3.6,4.8,4.8,2,2,1,2,3,24,9,40,1,"B",38,"L",4573,9932,191,"N"
"Male",5,3,4.8,2.4,4.8,4.8,0,2,3,5,2,58,25,40,4,"B",5,"L",6444,2702,466,"Y"
"Male",4,1,3.6,3.6,4.8,6,0,5,2,2,4,18,9,10,1,"P",0,"L",4636,4680,2381,"N"
"Male",4,3,3.6,4.8,3.6,4.8,4,5,1,1,4,26,4,40,4,"P",2,"L",9145,3767,813,"Y"
"Female",3,3,6,6,4.8,3.6,0,5,3,3,5,60,9,30,3,"P",84,"L",3486,7185,1880,"Y"
"Male",4,3,4.8,6,3.6,3.6,0,4,2,4,3,25,25,30,3,"B",0,"L",5547,9739,926,"Y"
"Male",2,4,4.8,6,3.6,6,0,5,1,2,5,43,4,50,5,"B",21,"L",6792,6663,674,"Y"
"Female",2,3,4.8,4.8,4.8,4.8,0,1,3,5,4,35,9,30,1,"B",32,"L",4683,2740,590,"N"
"Female",2,5,6,3.6,2.4,6,9,3,1,4,5,68,16,40,3,"B",37,"L",6345,1051,305,"N"
"Male",2,4,4.8,1.2,2.4,4.8,10,1,1,5,3,26,4,40,3,"B",0,"L",2571,2630,2611,"N"
"Female",4,4,2.4,3.6,4.8,2.4,0,3,3,5,5,28,9,20,4,"P",0,"L",31,6896,3099,"Y"
"Male",3,2,2.4,4.8,2.4,6,0,4,1,2,4,7,25,50,4,"P",39,"L",1346,2062,349,"N"
"Female",1,5,4.8,4.8,4.8,2.4,37,4,3,3,4,38,9,50,5,"P",0,"L",2610,7569,417,"Y"
"Female",5,0,1.2,3.6,1.2,3.6,0,3,1,5,3,20,4,40,2,"B",0,"D",6629,2983,641,"N"
"Female",2,4,6,6,3.6,6,0,5,3,3,5,60,9,50,5,"B",0,"L",5588,6011,2847,"Y"
"Male",4,5,1.2,1.2,4.8,2.4,0,3,2,3,4,62,4,40,1,"B",135,"L",4034,1841,369,"N"
"Male",5,2,1.2,1.2,4.8,0,0,5,1,3,5,32,9,30,1,"P",3,"D",3791,4571,406,"N"
"Male",4,2,4.8,2.4,2.4,6,2,2,3,5,2,40,9,50,4,"B",0,"L",3230,4445,369,"Y"
"Male",2,4,4.8,4.8,4.8,4.8,52,2,1,2,4,32,16,40,4,"B",0,"L",2428,4479,1558,"N"
"Female",3,5,4.8,3.6,6,3.6,82,5,2,5,4,23,4,30,3,"B",0,"L",627,6725,445,"Y"
"Male",3,3,4.8,6,4.8,3.6,0,5,1,5,1,8,4,20,1,"B",0,"L",8631,6562,948,"N"
"Female",4,1,6,4.8,6,2.4,0,2,1,1,5,33,1,40,2,"P",5,"D",794,3756,697,"N"
